;ID;Fecha;Planta;Energia;Limitacion_MW;TiempoLimitacion_Hrs;1;2;3;4;5;6;7;8;9;10;11;12
882;13511;20/02/14;Cohessa;1247;1496;83;;0;0;0;0;0;0;1;0;0;0;0
883;13512;20/02/14;Chinchayote;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
884;13513;20/02/14;Choluteca 2;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
885;13514;20/02/14;Choluteca 1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
886;13515;20/02/14;Enerbasa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
887;13516;20/02/14;Fray Lázar;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
888;13517;20/02/14;Nacaome 2;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
889;13518;20/02/14;Nacaome 1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
890;13519;20/02/14;Fotersa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
891;13520;20/02/14;Helios;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
892;13521;20/02/14;Lajas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
893;13522;20/02/14;Llanos del Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
894;13523;20/02/14;Mecer;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
895;13524;20/02/14;Marcovia;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
896;13525;20/02/14;Los Pollitos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
897;13526;20/02/14;Prados Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
898;13527;20/02/14;San Marcos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
899;13528;20/02/14;Soposa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
900;13529;20/02/15;Cerro de Hula;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
901;13530;20/02/15;Cinco Estrellas;2174;1540;138;;1;0;0;0;0;0;1;0;0;0;0
902;13531;20/02/15;Cohessa;578;1650;35;;1;0;0;0;0;0;0;0;0;0;0
903;13532;20/02/15;Chinchayote;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
904;13533;20/02/15;Choluteca 2;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
905;13534;20/02/15;Choluteca 1;1063;867;137;;1;0;0;0;0;0;1;0;0;0;0
906;13535;20/02/15;Enerbasa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
907;13536;20/02/15;Fray Lázar;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
908;13537;20/02/15;Nacaome 2;1601;1960;82;;1;0;0;0;0;0;0;0;0;0;0
909;13538;20/02/15;Nacaome 1;2650;2033;128;;2;0;0;0;0;0;0;0;0;0;0
910;13539;20/02/15;Fotersa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
911;13540;20/02/15;Helios;2010;1367;147;;2;0;0;0;0;0;0;0;0;0;0
912;13541;20/02/15;Lajas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
913;13542;20/02/15;Llanos del Sur;1051;1034;102;;0;0;0;0;0;0;1;0;0;0;0
914;13543;20/02/15;Mecer;1152;1280;90;;1;0;0;0;0;0;0;0;0;0;0
915;13544;20/02/15;Marcovia;1367;1745;78;;1;0;0;0;0;0;0;0;0;0;0
916;13545;20/02/15;Los Pollitos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
917;13546;20/02/15;Prados Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
918;13547;20/02/15;San Marcos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
919;13548;20/02/15;Soposa;917;2500;37;;1;0;0;0;0;0;0;0;0;0;0
920;13549;20/02/16;Cerro de Hula;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
921;13550;20/02/16;Cinco Estrellas;3770;2245;168;;0;0;0;0;0;0;2;0;0;0;0
922;13551;20/02/16;Cohessa;1767;2000;88;;0;0;0;0;0;0;1;0;0;0;0
923;13552;20/02/16;Chinchayote;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
924;13553;20/02/16;Choluteca 2;794;993;80;;0;0;1;0;0;0;0;0;0;0;0
925;13554;20/02/16;Choluteca 1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
926;13555;20/02/16;Enerbasa;657;788;83;;0;0;0;0;0;0;1;0;0;0;0
927;13556;20/02/16;Fray Lázar;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
928;13557;20/02/16;Nacaome 2;1647;1900;87;;0;0;0;0;0;0;1;0;0;0;0
929;13558;20/02/16;Nacaome 1;2934;1615;182;;0;0;0;0;0;0;1;0;0;0;0
930;13559;20/02/16;Fotersa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
931;13560;20/02/16;Helios;983;1180;83;;0;0;1;0;0;0;0;0;0;0;0
932;13561;20/02/16;Lajas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
933;13562;20/02/16;Llanos del Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
934;13563;20/02/16;Mecer;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
935;13564;20/02/16;Marcovia;898;1078;83;;0;0;1;0;0;0;0;0;0;0;0
936;13565;20/02/16;Los Pollitos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
937;13566;20/02/16;Prados Sur;963;1050;92;;0;0;0;0;0;0;1;0;0;0;0
938;13567;20/02/16;San Marcos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
939;13568;20/02/16;Soposa;2814;1681;167;;0;0;0;0;0;0;2;0;0;0;0
940;13569;20/02/17;Cerro de Hula;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
941;13570;20/02/17;Cinco Estrellas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
942;13571;20/02/17;Cohessa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
943;13572;20/02/17;Chinchayote;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
944;13573;20/02/17;Choluteca 2;945;1070;88;;0;0;0;0;0;0;0;1;0;0;0
945;13574;20/02/17;Choluteca 1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
946;13575;20/02/17;Enerbasa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
947;13576;20/02/17;Fray Lázar;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
948;13577;20/02/17;Nacaome 2;1670;1890;88;;0;0;0;0;0;0;0;1;0;0;0
949;13578;20/02/17;Nacaome 1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
950;13579;20/02/17;Fotersa;738;820;90;;0;0;0;0;0;0;0;1;0;0;0
951;13580;20/02/17;Helios;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
952;13581;20/02/17;Lajas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
953;13582;20/02/17;Llanos del Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
954;13583;20/02/17;Mecer;992;960;103;;0;0;0;0;0;0;0;1;0;0;0
955;13584;20/02/17;Marcovia;1036;1110;93;;0;0;0;0;0;0;0;1;0;0;0
956;13585;20/02/17;Los Pollitos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
957;13586;20/02/17;Prados Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
958;13587;20/02/17;San Marcos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
959;13588;20/02/17;Soposa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
960;13589;20/02/18;Cerro de Hula;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
961;13590;20/02/18;Cinco Estrellas;1760;2070;85;;0;0;0;0;0;0;0;1;0;0;0
962;13591;20/02/18;Cohessa;2099;2290;92;;0;0;0;0;0;0;0;1;0;0;0
963;13592;20/02/18;Chinchayote;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
964;13593;20/02/18;Choluteca 2;936;1080;87;;0;0;0;0;0;0;0;1;0;0;0
965;13594;20/02/18;Choluteca 1;642;700;92;;0;0;0;0;0;0;0;1;0;0;0
966;13595;20/02/18;Enerbasa;652;850;77;;0;0;0;0;0;0;0;1;0;0;0
967;13596;20/02/18;Fray Lázar;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
968;13597;20/02/18;Nacaome 2;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
969;13598;20/02/18;Nacaome 1;1791;1990;90;;0;0;0;0;0;0;0;1;0;0;0
970;13599;20/02/18;Fotersa;654;740;88;;0;0;0;0;0;0;0;1;0;0;0
971;13600;20/02/18;Helios;944;1030;92;;0;0;0;0;0;0;0;1;0;0;0
972;13601;20/02/18;Lajas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
973;13602;20/02/18;Llanos del Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
974;13603;20/02/18;Mecer;883;1000;88;;0;0;0;0;0;0;0;1;0;0;0
975;13604;20/02/18;Marcovia;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
976;13605;20/02/18;Los Pollitos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
977;13606;20/02/18;Prados Sur;1036;1110;93;;0;0;0;0;0;0;0;1;0;0;0
978;13607;20/02/18;San Marcos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
979;13608;20/02/18;Soposa;1898;2190;87;;0;0;0;0;0;0;0;1;0;0;0
980;13609;20/02/19;Cerro de Hula;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
981;13610;20/02/19;Cinco Estrellas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
982;13611;20/02/19;Cohessa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
983;13612;20/02/19;Chinchayote;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
984;13613;20/02/19;Choluteca 2;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
985;13614;20/02/19;Choluteca 1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
986;13615;20/02/19;Enerbasa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
987;13616;20/02/19;Fray Lázar;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
988;13617;20/02/19;Nacaome 2;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
989;13618;20/02/19;Nacaome 1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
990;13619;20/02/19;Fotersa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
991;13620;20/02/19;Helios;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
992;13621;20/02/19;Lajas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
993;13622;20/02/19;Llanos del Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
994;13623;20/02/19;Mecer;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
995;13624;20/02/19;Marcovia;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
996;13625;20/02/19;Los Pollitos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
997;13626;20/02/19;Prados Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
998;13627;20/02/19;San Marcos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
999;13628;20/02/19;Soposa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1000;13629;20/02/20;Cerro de Hula;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1001;13630;20/02/20;Cinco Estrellas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1002;13631;20/02/20;Cohessa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1003;13632;20/02/20;Chinchayote;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1004;13633;20/02/20;Choluteca 2;1187;1228;97;;0;0;0;0;0;0;0;1;0;0;0
1005;13634;20/02/20;Choluteca 1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1006;13635;20/02/20;Enerbasa;837;881;95;;0;0;0;0;0;0;0;1;0;0;0
1007;13636;20/02/20;Fray Lázar;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1008;13637;20/02/20;Nacaome 2;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1009;13638;20/02/20;Nacaome 1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1010;13639;20/02/20;Fotersa;777;863;90;;0;0;0;0;0;0;0;1;0;0;0
1011;13640;20/02/20;Helios;1034;1193;87;;0;0;0;0;0;0;0;1;0;0;0
1012;13641;20/02/20;Lajas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1013;13642;20/02/20;Llanos del Sur;524;572;92;;0;0;0;0;0;0;0;1;0;0;0
1014;13643;20/02/20;Mecer;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1015;13644;20/02/20;Marcovia;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1016;13645;20/02/20;Los Pollitos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1017;13646;20/02/20;Prados Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1018;13647;20/02/20;San Marcos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1019;13648;20/02/20;Soposa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1020;13649;20/02/21;Cerro de Hula;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1021;13650;20/02/21;Cinco Estrellas;3175;1922;168;;2;0;0;0;0;0;0;0;0;0;0
1022;13651;20/02/21;Cohessa;4724;2222;205;;2;0;0;0;0;0;0;0;0;0;0
1023;13652;20/02/21;Chinchayote;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1024;13653;20/02/21;Choluteca 2;1037;1112;110;;2;0;0;0;0;0;0;0;0;0;0
1025;13654;20/02/21;Choluteca 1;584;701;83;;1;0;0;0;0;0;0;0;0;0;0
1026;13655;20/02/21;Enerbasa;498;747;67;;1;0;0;0;0;0;0;0;0;0;0
1027;13656;20/02/21;Fray Lázar;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1028;13657;20/02/21;Nacaome 2;1972;1210;162;;2;0;0;0;0;0;0;0;0;0;0
1029;13658;20/02/21;Nacaome 1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1030;13659;20/02/21;Fotersa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1031;13660;20/02/21;Helios;25;1520;2;;1;0;0;0;0;0;0;0;0;0;0
1032;13661;20/02/21;Lajas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1033;13662;20/02/21;Llanos del Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1034;13663;20/02/21;Mecer;1526;988;148;;2;0;0;0;0;0;0;0;0;0;0
1035;13664;20/02/21;Marcovia;3699;1526;245;;3;0;0;0;0;0;0;0;0;0;0
1036;13665;20/02/21;Los Pollitos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1037;13666;20/02/21;Prados Sur;1617;1098;153;;2;0;0;0;0;0;0;0;0;0;0
1038;13667;20/02/21;San Marcos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1039;13668;20/02/21;Soposa;3181;2050;157;;2;0;0;0;0;0;0;0;0;0;0
1040;13669;20/02/22;Cerro de Hula;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1041;13670;20/02/22;Cinco Estrellas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1042;13671;20/02/22;Cohessa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1043;13672;20/02/22;Chinchayote;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1044;13673;20/02/22;Choluteca 2;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1045;13674;20/02/22;Choluteca 1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1046;13675;20/02/22;Enerbasa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1047;13676;20/02/22;Fray Lázar;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1048;13677;20/02/22;Nacaome 2;1302;1905;68;;1;0;0;0;0;0;0;0;0;0;0
1049;13678;20/02/22;Nacaome 1;1753;2104;83;;0;0;0;0;0;0;1;0;0;0;0
1050;13679;20/02/22;Fotersa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1051;13680;20/02/22;Helios;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1052;13681;20/02/22;Lajas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1053;13682;20/02/22;Llanos del Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1054;13683;20/02/22;Mecer;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1055;13684;20/02/22;Marcovia;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1056;13685;20/02/22;Los Pollitos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1057;13686;20/02/22;Prados Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1058;13687;20/02/22;San Marcos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1059;13688;20/02/22;Soposa;2110;2261;93;;0;0;0;0;0;0;1;0;0;0;0
1060;13689;20/02/23;Cerro de Hula;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1061;13690;20/02/23;Cinco Estrellas;1620;1620;100;;0;0;0;0;0;0;1;0;0;0;0
1062;13691;20/02/23;Cohessa;1400;1500;93;;0;0;0;0;0;0;1;0;0;0;0
1063;13692;20/02/23;Chinchayote;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1064;13693;20/02/23;Choluteca 2;1102;1066;103;;0;0;0;0;0;0;1;0;0;0;0
1065;13694;20/02/23;Choluteca 1;576;678;85;;0;0;0;0;0;0;1;0;0;0;0
1066;13695;20/02/23;Enerbasa;604;740;82;;0;0;0;0;0;0;1;0;0;0;0
1067;13696;20/02/23;Fray Lázar;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1068;13697;20/02/23;Nacaome 2;1485;1650;90;;0;0;0;0;0;0;1;0;0;0;0
1069;13698;20/02/23;Nacaome 1;2214;2290;97;;0;0;0;0;0;0;1;0;0;0;0
1070;13699;20/02/23;Fotersa;561;732;77;;0;0;0;0;0;0;1;0;0;0;0
1071;13700;20/02/23;Helios;633;1000;63;;0;0;0;0;0;0;1;0;0;0;0
1072;13701;20/02/23;Lajas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1073;13702;20/02/23;Llanos del Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1074;13703;20/02/23;Mecer;1751;962;182;;0;0;0;0;0;0;2;0;0;0;0
1075;13704;20/02/23;Marcovia;2400;1293;185;;0;0;0;0;0;0;2;0;0;0;0
1076;13705;20/02/23;Los Pollitos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1077;13706;20/02/23;Prados Sur;1032;1290;80;;0;0;0;0;0;0;1;0;0;0;0
1078;13707;20/02/23;San Marcos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1079;13708;20/02/23;Soposa;2404;1898;127;;1;0;0;0;0;0;1;0;0;0;0
1080;13709;20/02/24;Cerro de Hula;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1081;13710;20/02/24;Cinco Estrellas;1245;1465;85;;1;0;0;0;0;0;0;0;0;0;0
1082;13711;20/02/24;Cohessa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1083;13712;20/02/24;Chinchayote;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1084;13713;20/02/24;Choluteca 2;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1085;13714;20/02/24;Choluteca 1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1086;13715;20/02/24;Enerbasa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1087;13716;20/02/24;Fray Lázar;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1088;13717;20/02/24;Nacaome 2;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1089;13718;20/02/24;Nacaome 1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1090;13719;20/02/24;Fotersa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1091;13720;20/02/24;Helios;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1092;13721;20/02/24;Lajas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1093;13722;20/02/24;Llanos del Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1094;13723;20/02/24;Mecer;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1095;13724;20/02/24;Marcovia;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1096;13725;20/02/24;Los Pollitos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1097;13726;20/02/24;Prados Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1098;13727;20/02/24;San Marcos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1099;13728;20/02/24;Soposa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1100;13729;20/02/25;Cerro de Hula;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1101;13730;20/02/25;Cinco Estrellas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1102;13731;20/02/25;Cohessa;1971;2190;90;;1;0;0;0;0;0;0;0;0;0;0
1103;13732;20/02/25;Chinchayote;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1104;13733;20/02/25;Choluteca 2;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1105;13734;20/02/25;Choluteca 1;738;750;98;;1;0;0;0;0;0;0;0;0;0;0
1106;13735;20/02/25;Enerbasa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1107;13736;20/02/25;Fray Lázar;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1108;13737;20/02/25;Nacaome 2;1587;1700;93;;1;0;0;0;0;0;0;0;0;0;0
1109;13738;20/02/25;Nacaome 1;1740;1800;97;;1;0;0;0;0;0;0;0;0;0;0
1110;13739;20/02/25;Fotersa;770;840;92;;1;0;0;0;0;0;0;0;0;0;0
1111;13740;20/02/25;Helios;675;750;90;;1;0;0;0;0;0;0;0;0;0;0
1112;13741;20/02/25;Lajas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1113;13742;20/02/25;Llanos del Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1114;13743;20/02/25;Mecer;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1115;13744;20/02/25;Marcovia;1190;1400;85;;1;0;0;0;0;0;0;0;0;0;0
1116;13745;20/02/25;Los Pollitos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1117;13746;20/02/25;Prados Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1118;13747;20/02/25;San Marcos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1119;13748;20/02/25;Soposa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1120;13749;20/02/26;Cerro de Hula;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1121;13750;20/02/26;Cinco Estrellas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1122;13751;20/02/26;Cohessa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1123;13752;20/02/26;Chinchayote;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1124;13753;20/02/26;Choluteca 2;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1125;13754;20/02/26;Choluteca 1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1126;13755;20/02/26;Enerbasa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1127;13756;20/02/26;Fray Lázar;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1128;13757;20/02/26;Nacaome 2;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1129;13758;20/02/26;Nacaome 1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1130;13759;20/02/26;Fotersa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1131;13760;20/02/26;Helios;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1132;13761;20/02/26;Lajas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1133;13762;20/02/26;Llanos del Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1134;13763;20/02/26;Mecer;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1135;13764;20/02/26;Marcovia;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1136;13765;20/02/26;Los Pollitos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1137;13766;20/02/26;Prados Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1138;13767;20/02/26;San Marcos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1139;13768;20/02/26;Soposa;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1140;13769;20/02/27;Cerro de Hula;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1141;13770;20/02/27;Cinco Estrellas;1592;1910;83;;1;0;0;0;0;0;0;0;0;0;0
1142;13771;20/02/27;Cohessa;1658;1950;85;;1;0;0;0;0;0;0;0;0;0;0
1143;13772;20/02/27;Chinchayote;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1144;13773;20/02/27;Choluteca 2;1193;830;145;;2;0;0;0;0;0;0;0;0;0;0
1145;13774;20/02/27;Choluteca 1;292;531;55;;1;0;0;0;0;0;0;0;0;0;0
1146;13775;20/02/27;Enerbasa;467;500;93;;0;0;1;0;0;0;0;0;0;0;0
1147;13776;20/02/27;Fray Lázar;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1148;13777;20/02/27;Nacaome 2;3375;2025;167;;2;0;0;0;0;0;0;0;0;0;0
1149;13778;20/02/27;Nacaome 1;4461;2071;213;;3;0;0;0;0;0;0;0;0;0;0
1150;13779;20/02/27;Fotersa;341;660;52;;1;0;0;0;0;0;0;0;0;0;0
1151;13780;20/02/27;Helios;616;770;80;;1;0;0;0;0;0;0;0;0;0;0
1152;13781;20/02/27;Lajas;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1153;13782;20/02/27;Llanos del Sur;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1154;13783;20/02/27;Mecer;776;630;145;;1;0;1;0;0;0;0;0;0;0;0
1155;13784;20/02/27;Marcovia;1879;1323;138;;2;0;0;0;0;0;0;0;0;0;0
1156;13785;20/02/27;Los Pollitos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1157;13786;20/02/27;Prados Sur;1042;1226;85;;1;0;0;0;0;0;0;0;0;0;0
1158;13787;20/02/27;San Marcos;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1159;13788;20/02/27;Soposa;4304;1710;258;;3;0;0;0;0;0;0;0;0;0;0
1160;13789;20/02/28;Cerro de Hula;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1161;13790;20/02/28;Cinco Estrellas;3947;1160;183;;2;1;0;0;0;0;0;0;0;0;0
1162;13791;20/02/28;Cohessa;3911;2245;175;;0;1;1;0;0;0;0;0;0;0;0
1163;13792;20/02/28;Chinchayote;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1164;13793;20/02/28;Choluteca 2;2044;1115;183;;1;1;0;0;0;0;0;0;0;0;0
1165;13794;20/02/28;Choluteca 1;1584;820;193;;1;1;0;0;0;0;0;0;0;0;0
1166;13795;20/02/28;Enerbasa;665;907;73;;0;0;1;0;0;0;0;0;0;0;0
1167;13796;20/02/28;Fray Lázar;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
1168;13797;20/02/28;Nacaome 2;3245;2005;162;;0;1;1;0;0;0;0;0;0;0;0
1169;13798;20/02/28;Nacaome 1;1815;1910;95;;1;0;0;0;0;0;0;0;0;0;0
1170;13799;20/02/28;Fotersa;1285;880;143;;0;1;1;0;0;0;0;0;0;0;0
1171;13800;20/02/28;Helios;952;1120;85;;0;1;0;0;0;0;0;0;0;0;0
